"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20171","03393454",61,5,"1",89,"E","150","D"
"20171","03393454",61,6,"1",12,"E","160","D"
"20171","03393454",61,7,"1",19,"E","170","D"
"20171","03393454",61,8,"1",174,"E","180","D"
"20171","03393454",61,9,"1",9,"E","190","D"
"20171","03409194",60,0,"1",.,"H",,"A"
"20171","03409194",60,1,"1",28,"E","120","D"
"20171","03409194",60,2,"1",9,"E","140","D"
"20171","03409194",60,3,"1",238,"E","150","D"
"20171","03409194",60,4,"1",53,"E","160","D"
"20171","03409194",60,5,"1",29,"E","170","D"
"20171","03409194",60,6,"1",157,"E","180","D"
"20171","03409194",60,7,"1",36,"E","190","D"
"20171","03410054",88,0,"1",.,"H",,"A"
"20171","03410054",88,1,"1",52,"E","100","D"
"20171","03410054",88,2,"1",11,"E","110","D"
"20171","03410054",88,3,"1",16,"E","120","D"
"20171","03410054",88,4,"1",94,"E","130","D"
"20171","03410054",88,5,"1",3,"E","140","D"
"20171","03410054",88,6,"1",140,"E","150","D"
"20171","03410054",88,7,"1",31,"E","160","D"
"20171","03410054",88,8,"1",17,"E","170","D"
"20171","03410054",88,9,"1",92,"E","180","D"
"20171","03410054",88,10,"1",21,"E","190","D"
"20171","03410054",88,11,"1",33,"E","200","D"
"20171","03410054",88,12,"1",31,"E","210","D"
"20171","03410054",88,13,"1",32,"E","220","D"
"20171","03418724",53,0,"1",.,"H",,"A"
"20171","03418724",53,1,"1",95,"D","100","D"
"20171","03418724",53,2,"1",303,"D","150","D"
"20171","03418724",53,3,"1",39,"D","190","D"
"20171","03418984",34,0,"1",.,"H",,"A"
"20171","03418984",34,1,"1",26,"E","120","D"
"20171","03418984",34,2,"1",4,"E","140","D"
"20171","03418984",34,3,"1",160,"E","150","D"
"20171","03418984",34,4,"1",2,"E","160","D"
"20171","03418984",34,5,"1",24,"E","170","D"
"20171","03418984",34,6,"1",24,"E","190","D"
"20171","03421604",54,0,"1",.,"H",,"A"
"20171","03421604",54,1,"1",4422,"E","130","D"
"20171","03422204",27,0,"1",.,"H",,"A"
"20171","03422204",27,1,"1",300,"E","130","D"
"20171","03428384",32,0,"1",.,"H",,"A"
"20171","03428384",32,1,"1",47,"E","120","D"
"20171","03428384",32,2,"1",8,"E","140","D"
"20171","03428384",32,3,"1",300,"E","150","D"
"20171","03428384",32,4,"1",4,"E","160","D"
"20171","03428384",32,5,"1",46,"E","170","D"
"20171","03428384",32,6,"1",45,"E","190","D"
"20171","03428654",57,0,"1",.,"H",,"A"
"20171","03428654",57,1,"1",174,"E","130","D"
"20171","03428944",43,0,"1",.,"H",,"A"
"20171","03428944",43,1,"1",14,"E","120","D"
"20171","03428944",43,2,"1",2,"E","140","D"
"20171","03428944",43,3,"1",66,"E","150","D"
"20171","03428944",43,4,"1",4,"E","160","D"
"20171","03428944",43,5,"1",8,"E","170","D"
"20171","03428944",43,6,"1",56,"E","190","D"
"20171","03440653",29,0,"1",.,"H",,"A"
"20171","03440653",29,1,"1",51,"E","120","D"
"20171","03440653",29,2,"1",9,"E","140","D"
"20171","03440653",29,3,"1",438,"E","150","D"
"20171","03440653",29,4,"1",96,"E","160","D"
"20171","03440653",29,5,"1",53,"E","170","D"
"20171","03440653",29,6,"1",286,"E","180","D"
"20171","03440653",29,7,"1",67,"E","190","D"
"20171","03440843",37,0,"1",.,"H",,"A"
"20171","03440843",37,1,"1",15,"E","120","D"
"20171","03440843",37,2,"1",60,"E","130","D"
"20171","03440843",37,3,"1",2,"E","140","D"
"20171","03440843",37,4,"1",115,"E","150","D"
"20171","03440843",37,5,"1",15,"E","160","D"
"20171","03440843",37,6,"1",25,"E","170","D"
"20171","03440843",37,7,"1",225,"E","180","D"
"20171","03440843",37,8,"1",12,"E","190","D"
"20171","03440843",37,9,"1",24,"E","200","D"
"20171","03440843",37,10,"1",25,"E","210","D"
"20171","03440843",37,11,"1",32,"E","220","D"
"20171","03441993",24,0,"1",.,"H",,"A"
"20171","03441993",24,1,"1",130,"E","130","D"
"20171","03443323",25,0,"1",.,"H",,"A"
"20171","03443323",25,1,"1",104,"E","100","D"
"20171","03443323",25,2,"1",34,"E","110","D"
"20171","03443323",25,3,"1",262,"E","130","D"
"20171","03444203",51,0,"1",.,"H",,"A"
"20171","03444203",51,1,"1",25,"E","120","D"
"20171","03444203",51,2,"1",4,"E","140","D"
"20171","03444203",51,3,"1",209,"E","150","D"
"20171","03444203",51,4,"1",46,"E","160","D"
"20171","03444203",51,5,"1",25,"E","170","D"
"20171","03444203",51,6,"1",138,"E","180","D"
"20171","03444203",51,7,"1",32,"E","190","D"
"20171","03444203",51,8,"1",49,"E","200","D"
"20171","03444203",51,9,"1",52,"E","210","D"
"20171","03444203",51,10,"1",48,"E","220","D"
"20171","03444233",21,0,"1",.,"H",,"A"
"20171","03444233",21,1,"1",2,"E","100","D"
"20171","03444233",21,2,"1",5,"E","120","D"
"20171","03444233",21,3,"1",10,"E","150","D"
"20171","03444233",21,4,"1",1,"E","160","D"
"20171","03444233",21,5,"1",2,"E","170","D"
"20171","03444233",21,6,"1",19,"E","180","D"
"20171","03444233",21,7,"1",1,"E","190","D"
"20171","03463413",12,0,"1",.,"H",,"A"
"20171","03463413",12,1,"1",62,"E","100","D"
"20171","03463413",12,2,"1",18,"E","110","D"
"20171","03463413",12,3,"1",25,"E","120","D"
"20171","03463413",12,4,"1",5,"E","140","D"
"20171","03463413",12,5,"1",142,"E","150","D"
"20171","03463413",12,6,"1",10,"E","160","D"
"20171","03463413",12,7,"1",17,"E","170","D"
"20171","03463413",12,8,"1",121,"E","190","D"
"20171","03463853",90,0,"1",.,"H",,"A"
"20171","03463853",90,1,"1",5,"E","100","D"
"20171","03463853",90,2,"1",1,"E","110","D"
"20171","03463853",90,3,"1",2,"E","120","D"
"20171","03463853",90,4,"1",18,"E","150","D"
"20171","03463853",90,5,"1",4,"E","160","D"
"20171","03463853",90,6,"1",2,"E","170","D"
"20171","03463853",90,7,"1",12,"E","180","D"
"20171","03463853",90,8,"1",6,"E","190","D"
"20171","03465273",81,0,"1",.,"H",,"A"
"20171","03465273",81,1,"1",45,"E","120","D"
"20171","03465273",81,2,"1",7,"E","140","D"
"20171","03465273",81,3,"1",347,"E","150","D"
"20171","03465273",81,4,"1",77,"E","160","D"
"20171","03465273",81,5,"1",42,"E","170","D"
"20171","03465273",81,6,"1",229,"E","180","D"
"20171","03465273",81,7,"1",53,"E","190","D"
"20171","03465603",43,0,"1",.,"H",,"A"
"20171","03465603",43,1,"1",79,"E","100","D"
"20171","03465603",43,2,"1",20,"E","110","D"
"20171","03465603",43,3,"1",29,"E","120","D"
"20171","03465603",43,4,"1",165,"E","130","D"
"20171","03465603",43,5,"1",10,"E","140","D"
"20171","03465603",43,6,"1",245,"E","150","D"
"20171","03465603",43,7,"1",54,"E","160","D"
"20171","03465603",43,8,"1",30,"E","170","D"
"20171","03465603",43,9,"1",162,"E","180","D"
"20171","03465603",43,10,"1",37,"E","190","D"
"20171","03465603",43,11,"1",58,"E","200","D"
"20171","03465603",43,12,"1",55,"E","210","D"
"20171","03465603",43,13,"1",56,"E","220","D"
"20171","03466113",29,0,"1",.,"H",,"A"
"20171","03466113",29,1,"1",478,"E","100","D"
"20171","03466113",29,2,"1",142,"E","110","D"
"20171","03466113",29,3,"1",250,"E","120","D"
"20171","03466113",29,4,"1",943,"E","130","D"
"20171","03466113",29,5,"1",35,"E","140","D"
"20171","03466113",29,6,"1",1807,"E","150","D"
"20171","03466113",29,7,"1",242,"E","160","D"
"20171","03466113",29,8,"1",394,"E","170","D"
"20171","03466113",29,9,"1",3511,"E","180","D"
"20171","03466113",29,10,"1",198,"E","190","D"
"20171","03492273",25,0,"1",.,"H",,"A"
"20171","03492273",25,1,"1",20,"E","100","D"
"20171","03492273",25,2,"1",9,"E","110","D"
"20171","03492273",25,3,"1",17,"E","120","D"
"20171","03492273",25,4,"1",4,"E","140","D"
"20171","03492273",25,5,"1",101,"E","150","D"
"20171","03492273",25,6,"1",27,"E","160","D"
"20171","03492273",25,7,"1",12,"E","170","D"
"20171","03492273",25,8,"1",10,"E","190","D"
"20171","03492393",57,0,"1",.,"H",,"A"
"20171","03492393",57,1,"1",224,"E","100","D"
"20171","03492393",57,2,"1",58,"E","110","D"
"20171","03492393",57,3,"1",468,"E","130","D"
"20171","03492863",61,0,"1",.,"H",,"A"
"20171","03492863",61,1,"1",6,"E","120","D"
"20171","03492863",61,2,"1",1,"E","140","D"
"20171","03492863",61,3,"1",57,"E","150","D"
"20171","03492863",61,4,"1",12,"E","160","D"
"20171","03492863",61,5,"1",7,"E","170","D"
"20171","03492863",61,6,"1",38,"E","180","D"
"20171","03492863",61,7,"1",12,"E","190","D"
"20171","03496463",46,0,"1",.,"H",,"A"
"20171","03496463",46,1,"1",9,"E","120","D"
"20171","03496463",46,2,"1",1,"E","140","D"
"20171","03496463",46,3,"1",92,"E","150","D"
"20171","03496463",46,4,"1",10,"E","160","D"
"20171","03496463",46,5,"1",3,"E","170","D"
"20171","03496463",46,6,"1",231,"E","180","D"
"20171","03496463",46,7,"1",13,"E","190","D"
"20171","03498863",82,0,"1",.,"H",,"A"
"20171","03498863",82,1,"1",4,"E","120","D"
"20171","03498863",82,2,"1",8,"E","150","D"
"20171","03498863",82,3,"1",1,"E","160","D"
"20171","03498863",82,4,"1",1,"E","170","D"
"20171","03498863",82,5,"1",5,"E","180","D"
"20171","03498863",82,6,"1",1,"E","190","D"
"20171","03501063",28,0,"1",.,"H",,"A"
"20171","03501063",28,1,"1",19,"E","120","D"
"20171","03501063",28,2,"1",3,"E","140","D"
"20171","03501063",28,3,"1",109,"E","150","D"
"20171","03501063",28,4,"1",7,"E","160","D"
"20171","03501063",28,5,"1",13,"E","170","D"
"20171","03501063",28,6,"1",89,"E","190","D"
"20171","03503802",74,0,"1",.,"H",,"A"
"20171","03503802",74,1,"1",11,"E","100","D"
"20171","03503802",74,2,"1",12,"E","110","D"
"20171","03503802",74,3,"1",8,"E","120","D"
"20171","03503802",74,4,"1",51,"E","130","D"
"20171","03503802",74,5,"1",1,"E","140","D"
"20171","03503802",74,6,"1",52,"E","150","D"
"20171","03503802",74,7,"1",8,"E","170","D"
"20171","03503802",74,8,"1",7,"E","190","D"
"20171","03504462",54,0,"1",.,"H",,"A"
"20171","03504462",54,1,"1",57,"E","100","D"
"20171","03504462",54,2,"1",18,"E","110","D"
"20171","03504462",54,3,"1",26,"E","120","D"
"20171","03504462",54,4,"1",144,"E","130","D"
"20171","03504462",54,5,"1",4,"E","140","D"
"20171","03504462",54,6,"1",243,"E","150","D"
"20171","03504462",54,7,"1",32,"E","160","D"
"20171","03504462",54,8,"1",8,"E","170","D"
"20171","03504462",54,9,"1",606,"E","180","D"
"20171","03504462",54,10,"1",24,"E","190","D"
"20171","03504942",25,0,"1",.,"H",,"A"
"20171","03504942",25,1,"1",11,"E","100","D"
"20171","03504942",25,2,"1",1,"E","110","D"
"20171","03504942",25,3,"1",3,"E","120","D"
"20171","03504942",25,4,"1",11,"E","130","D"
"20171","03504942",25,5,"1",22,"E","150","D"
"20171","03504942",25,6,"1",3,"E","160","D"
"20171","03504942",25,7,"1",4,"E","170","D"
"20171","03504942",25,8,"1",43,"E","180","D"
"20171","03504942",25,9,"1",2,"E","190","D"
"20171","03505602",49,0,"1",.,"H",,"A"
"20171","03505602",49,1,"1",140,"E","130","D"
"20171","03507972",86,0,"1",.,"H",,"A"
"20171","03507972",86,1,"1",100,"E","100","D"
"20171","03507972",86,2,"1",24,"E","110","D"
"20171","03507972",86,3,"1",35,"E","120","D"
"20171","03507972",86,4,"1",198,"E","130","D"
"20171","03507972",86,5,"1",6,"E","140","D"
"20171","03507972",86,6,"1",294,"E","150","D"
"20171","03507972",86,7,"1",65,"E","160","D"
"20171","03507972",86,8,"1",36,"E","170","D"
"20171","03507972",86,9,"1",194,"E","180","D"
"20171","03507972",86,10,"1",45,"E","190","D"
"20171","03507972",86,11,"1",69,"E","200","D"
"20171","03507972",86,12,"1",66,"E","210","D"
"20171","03507972",86,13,"1",68,"E","220","D"
"20171","03510412",35,0,"1",.,"H",,"A"
"20171","03510412",35,1,"1",7,"E","120","D"
"20171","03510412",35,2,"1",1,"E","140","D"
"20171","03510412",35,3,"1",56,"E","150","D"
"20171","03510412",35,4,"1",7,"E","160","D"
"20171","03510412",35,5,"1",12,"E","170","D"
"20171","03510412",35,6,"1",109,"E","180","D"
"20171","03510412",35,7,"1",8,"E","190","D"
"20171","03511062",20,0,"1",.,"H",,"A"
"20171","03511062",20,1,"1",15,"E","120","D"
"20171","03511062",20,2,"1",2,"E","140","D"
"20171","03511062",20,3,"1",119,"E","150","D"
"20171","03511062",20,4,"1",15,"E","160","D"
"20171","03511062",20,5,"1",25,"E","170","D"
"20171","03511062",20,6,"1",224,"E","180","D"
"20171","03511062",20,7,"1",12,"E","190","D"
"20171","03511682",70,0,"1",.,"H",,"A"
"20171","03511682",70,1,"1",34,"E","100","D"
"20171","03511682",70,2,"1",10,"E","110","D"
"20171","03511682",70,3,"1",20,"E","120","D"
"20171","03511682",70,4,"1",66,"E","130","D"
"20171","03511682",70,5,"1",2,"E","140","D"
"20171","03511682",70,6,"1",83,"E","150","D"
"20171","03511682",70,7,"1",5,"E","160","D"
"20171","03511682",70,8,"1",10,"E","170","D"
"20171","03511682",70,9,"1",70,"E","190","D"
"20171","03512842",46,0,"1",.,"H",,"A"
"20171","03512842",46,1,"1",37,"E","120","D"
"20171","03512842",46,2,"1",6,"E","140","D"
"20171","03512842",46,3,"1",282,"E","150","D"
"20171","03512842",46,4,"1",62,"E","160","D"
"20171","03512842",46,5,"1",34,"E","170","D"
"20171","03512842",46,6,"1",186,"E","180","D"
"20171","03512842",46,7,"1",43,"E","190","D"
"20171","03524392",56,0,"1",.,"H",,"A"
"20171","03524392",56,1,"1",300,"E","130","D"
"20171","03526682",30,0,"1",.,"H",,"A"
"20171","03526682",30,1,"1",11,"E","100","D"
"20171","03526682",30,2,"1",3,"E","110","D"
"20171","03526682",30,3,"1",5,"E","120","D"
"20171","03526682",30,4,"1",27,"E","130","D"
"20171","03526682",30,5,"1",46,"E","150","D"
"20171","03526682",30,6,"1",5,"E","160","D"
"20171","03526682",30,7,"1",1,"E","170","D"
"20171","03526682",30,8,"1",117,"E","180","D"
"20171","03526682",30,9,"1",10,"E","190","D"
"20171","03526682",30,10,"1",6,"E","200","D"
"20171","03526682",30,11,"1",8,"E","210","D"
"20171","03526682",30,12,"1",11,"E","220","D"
"20171","03527212",40,0,"1",.,"H",,"A"
"20171","03527212",40,1,"1",64,"E","120","D"
"20171","03527212",40,2,"1",10,"E","140","D"
"20171","03527212",40,3,"1",568,"E","150","D"
"20171","03527212",40,4,"1",65,"E","160","D"
"20171","03527212",40,5,"1",20,"E","170","D"
"20171","03527212",40,6,"1",1417,"E","180","D"
"20171","03527212",40,7,"1",56,"E","190","D"
"20171","03531062",36,0,"1",.,"H",,"A"
"20171","03531062",36,1,"1",571,"E","100","D"
"20171","03531062",36,2,"1",145,"E","110","D"
"20171","03531062",36,3,"1",212,"E","120","D"
"20171","03531062",36,4,"1",1194,"E","130","D"
"20171","03531062",36,5,"1",39,"E","140","D"
"20171","03531062",36,6,"1",1781,"E","150","D"
"20171","03531062",36,7,"1",395,"E","160","D"
"20171","03531062",36,8,"1",217,"E","170","D"
"20171","03531062",36,9,"1",1172,"E","180","D"
"20171","03531062",36,10,"1",274,"E","190","D"
"20171","03531572",46,0,"1",.,"H",,"A"
"20171","03531572",46,1,"1",267,"E","100","D"
"20171","03531572",46,2,"1",88,"E","110","D"
"20171","03531572",46,3,"1",121,"E","120","D"
"20171","03531572",46,4,"1",674,"E","130","D"
"20171","03531572",46,5,"1",21,"E","140","D"
"20171","03531572",46,6,"1",1129,"E","150","D"
"20171","03531572",46,7,"1",130,"E","160","D"
"20171","03531572",46,8,"1",40,"E","170","D"
"20171","03531572",46,9,"1",2818,"E","180","D"
"20171","03531572",46,10,"1",112,"E","190","D"
"20171","03532022",29,0,"1",.,"H",,"A"
"20171","03532022",29,1,"1",155,"E","120","D"
"20171","03532022",29,2,"1",29,"E","140","D"
"20171","03532022",29,3,"1",1306,"E","150","D"
"20171","03532022",29,4,"1",290,"E","160","D"
"20171","03532022",29,5,"1",159,"E","170","D"
"20171","03532022",29,6,"1",860,"E","180","D"
"20171","03532022",29,7,"1",201,"E","190","D"
"20171","03533812",23,0,"1",.,"H",,"A"
"20171","03533812",23,1,"1",17,"E","120","D"
"20171","03533812",23,2,"1",88,"E","130","D"
"20171","03533812",23,3,"1",3,"E","140","D"
"20171","03533812",23,4,"1",141,"E","150","D"
"20171","03533812",23,5,"1",23,"E","160","D"
"20171","03533812",23,6,"1",17,"E","170","D"
"20171","03533812",23,7,"1",11,"E","190","D"
"20171","03534472",45,0,"1",.,"H",,"A"
"20171","03534472",45,1,"1",29,"E","120","D"
"20171","03534472",45,2,"1",4,"E","140","D"
"20171","03534472",45,3,"1",212,"E","150","D"
"20171","03534472",45,4,"1",47,"E","160","D"
"20171","03534472",45,5,"1",26,"E","170","D"
"20171","03534472",45,6,"1",140,"E","180","D"
"20171","03534472",45,7,"1",32,"E","190","D"
"20171","03546342",52,0,"1",.,"H",,"A"
"20171","03546342",52,1,"1",26,"E","120","D"
"20171","03546342",52,2,"1",3,"E","140","D"
"20171","03546342",52,3,"1",206,"E","150","D"
"20171","03546342",52,4,"1",23,"E","160","D"
"20171","03546342",52,5,"1",7,"E","170","D"
"20171","03546342",52,6,"1",515,"E","180","D"
"20171","03546342",52,7,"1",20,"E","190","D"
"20171","03546512",25,0,"1",.,"H",,"A"
"20171","03546512",25,1,"1",53,"E","120","D"
"20171","03546512",25,2,"1",9,"E","140","D"
"20171","03546512",25,3,"1",333,"E","150","D"
"20171","03546512",25,4,"1",4,"E","160","D"
"20171","03546512",25,5,"1",51,"E","170","D"
"20171","03546512",25,6,"1",50,"E","190","D"
"20171","03547452",29,0,"1",.,"H",,"A"
"20171","03547452",29,1,"1",259,"E","100","D"
"20171","03547452",29,2,"1",83,"E","110","D"
"20171","03547452",29,3,"1",99,"E","120","D"
"20171","03547452",29,4,"1",464,"E","130","D"
"20171","03547452",29,5,"1",19,"E","140","D"
"20171","03547452",29,6,"1",783,"E","150","D"
"20171","03547452",29,7,"1",130,"E","160","D"
"20171","03547452",29,8,"1",98,"E","170","D"
"20171","03547452",29,9,"1",65,"E","190","D"
"20171","03550722",19,0,"1",.,"H",,"A"
"20171","03550722",19,1,"1",71,"E","100","D"
"20171","03550722",19,2,"1",22,"E","110","D"
"20171","03550722",19,3,"1",27,"E","120","D"
"20171","03550722",19,4,"1",127,"E","130","D"
"20171","03550722",19,5,"1",5,"E","140","D"
"20171","03550722",19,6,"1",213,"E","150","D"
"20171","03550722",19,7,"1",35,"E","160","D"
"20171","03550722",19,8,"1",26,"E","170","D"
"20171","03550722",19,9,"1",17,"E","190","D"
"20171","03550722",19,10,"1",28,"E","200","D"
"20171","03550722",19,11,"1",50,"E","210","D"
"20171","03550722",19,12,"1",29,"E","220","D"
"20171","03553642",43,0,"1",.,"H",,"A"
"20171","03553642",43,1,"1",26,"E","100","D"
"20171","03553642",43,2,"1",7,"E","110","D"
"20171","03553642",43,3,"1",19,"E","120","D"
"20171","03553642",43,4,"1",51,"E","130","D"
"20171","03553642",43,5,"1",1,"E","140","D"
"20171","03553642",43,6,"1",98,"E","150","D"
"20171","03553642",43,7,"1",13,"E","160","D"
"20171","03553642",43,8,"1",21,"E","170","D"
"20171","03553642",43,9,"1",190,"E","180","D"
"20171","03553642",43,10,"1",10,"E","190","D"
"20171","03553642",43,11,"1",15,"E","200","D"
"20171","03553642",43,12,"1",22,"E","210","D"
"20171","03553642",43,13,"1",27,"E","220","D"
"20171","03554312",83,0,"1",.,"H",,"A"
"20171","03554312",83,1,"1",39,"E","100","D"
"20171","03554312",83,2,"1",9,"E","110","D"
"20171","03554312",83,3,"1",13,"E","120","D"
"20171","03554312",83,4,"1",2,"E","140","D"
"20171","03554312",83,5,"1",110,"E","150","D"
"20171","03554312",83,6,"1",24,"E","160","D"
"20171","03554312",83,7,"1",13,"E","170","D"
"20171","03554312",83,8,"1",73,"E","180","D"
"20171","03554312",83,9,"1",17,"E","190","D"
"20171","03555252",23,0,"1",.,"H",,"A"
"20171","03555252",23,1,"1",50,"E","120","D"
"20171","03555252",23,2,"1",12,"E","140","D"
"20171","03555252",23,3,"1",333,"E","150","D"
"20171","03555252",23,4,"1",4,"E","160","D"
"20171","03555252",23,5,"1",51,"E","170","D"
"20171","03555252",23,6,"1",50,"E","190","D"
"20171","03566531",63,0,"1",.,"H",,"A"
"20171","03566531",63,1,"1",16,"E","120","D"
"20171","03566531",63,2,"1",6,"E","140","D"
"20171","03566531",63,3,"1",136,"E","150","D"
"20171","03566531",63,4,"1",30,"E","160","D"
"20171","03566531",63,5,"1",16,"E","170","D"
"20171","03566531",63,6,"1",90,"E","180","D"
"20171","03566531",63,7,"1",21,"E","190","D"
"20171","03572701",24,0,"1",.,"H",,"A"
"20171","03572701",24,1,"1",83,"E","120","D"
"20171","03572701",24,2,"1",464,"E","130","D"
"20171","03572701",24,3,"1",14,"E","140","D"
"20171","03572701",24,4,"1",784,"E","150","D"
"20171","03572701",24,5,"1",90,"E","160","D"
"20171","03572701",24,6,"1",28,"E","170","D"
"20171","03572701",24,7,"1",1955,"E","180","D"
"20171","03572701",24,8,"1",82,"E","190","D"
"20171","03588661",47,0,"1",.,"H",,"A"
"20171","03588661",47,1,"1",84,"E","100","D"
"20171","03588661",47,2,"1",26,"E","110","D"
"20171","03588661",47,3,"1",203,"E","130","D"
"20171","03588661",47,4,"1",45,"E","200","D"
"20171","03588661",47,5,"1",61,"E","210","D"
"20171","03588661",47,6,"1",81,"E","220","D"
"20171","03589651",25,0,"1",.,"H",,"A"
"20171","03589651",25,1,"1",94,"E","100","D"
"20171","03589651",25,2,"1",24,"E","110","D"
"20171","03589651",25,3,"1",35,"E","120","D"
"20171","03589651",25,4,"1",198,"E","130","D"
"20171","03589651",25,5,"1",6,"E","140","D"
"20171","03589651",25,6,"1",294,"E","150","D"
"20171","03589651",25,7,"1",65,"E","160","D"
"20171","03589651",25,8,"1",36,"E","170","D"
"20171","03589651",25,9,"1",194,"E","180","D"
"20171","03589651",25,10,"1",45,"E","190","D"
"20171","03589651",25,11,"1",69,"E","200","D"
"20171","03589651",25,12,"1",72,"E","210","D"
"20171","03589651",25,13,"1",68,"E","220","D"
"20171","03589721",28,0,"1",.,"H",,"A"
"20171","03589721",28,1,"1",15,"E","120","D"
"20171","03589721",28,2,"1",1,"E","140","D"
"20171","03589721",28,3,"1",103,"E","150","D"
"20171","03589721",28,4,"1",11,"E","160","D"
"20171","03589721",28,5,"1",3,"E","170","D"
"20171","03589721",28,6,"1",257,"E","180","D"
"20171","03589721",28,7,"1",10,"E","190","D"
"20171","03589841",18,0,"1",.,"H",,"A"
"20171","03589841",18,1,"1",242,"G","100","D"
"20171","03589841",18,2,"1",77,"G","110","D"
"20171","03589841",18,3,"1",431,"G","130","D"
"20171","03593241",44,0,"1",.,"H",,"A"
"20171","03593241",44,1,"1",26,"E","120","D"
"20171","03593241",44,2,"1",3,"E","140","D"
"20171","03593241",44,3,"1",179,"E","150","D"
"20171","03593241",44,4,"1",39,"E","160","D"
"20171","03593241",44,5,"1",21,"E","170","D"
"20171","03593241",44,6,"1",118,"E","180","D"
"20171","03593241",44,7,"1",27,"E","190","D"
"20171","03593991",43,0,"1",.,"H",,"A"
"20171","03593991",43,1,"1",35,"E","100","D"
"20171","03593991",43,2,"1",10,"E","110","D"
"20171","03593991",43,3,"1",11,"E","120","D"
"20171","03593991",43,4,"1",55,"E","130","D"
"20171","03593991",43,5,"1",2,"E","140","D"
"20171","03593991",43,6,"1",93,"E","150","D"
"20171","03593991",43,7,"1",15,"E","160","D"
"20171","03593991",43,8,"1",11,"E","170","D"
"20171","03593991",43,9,"1",7,"E","190","D"
"20171","03598121",23,0,"1",.,"H",,"A"
"20171","03598121",23,1,"1",142,"E","100","D"
"20171","03598121",23,2,"1",36,"E","110","D"
"20171","03598121",23,3,"1",53,"E","120","D"
"20171","03598121",23,4,"1",298,"E","130","D"
"20171","03598121",23,5,"1",9,"E","140","D"
"20171","03598121",23,6,"1",444,"E","150","D"
"20171","03598121",23,7,"1",98,"E","160","D"
"20171","03598121",23,8,"1",54,"E","170","D"
"20171","03598121",23,9,"1",293,"E","180","D"
"20171","03598121",23,10,"1",73,"E","190","D"
"20171","03598631",45,0,"1",.,"H",,"A"
"20171","03598631",45,1,"1",16,"E","120","D"
"20171","03598631",45,2,"1",2,"E","140","D"
"20171","03598631",45,3,"1",108,"E","150","D"
"20171","03598631",45,4,"1",24,"E","160","D"
"20171","03598631",45,5,"1",13,"E","170","D"
"20171","03598631",45,6,"1",71,"E","180","D"
"20171","03598631",45,7,"1",16,"E","190","D"
"20171","03598701",15,0,"1",.,"H",,"A"
"20171","03598701",15,1,"1",50,"E","130","D"
"20171","03602891",43,0,"1",.,"H",,"A"
"20171","03602891",43,1,"1",14,"E","120","D"
"20171","03602891",43,2,"1",1,"E","140","D"
"20171","03602891",43,3,"1",86,"E","150","D"
"20171","03602891",43,4,"1",19,"E","160","D"
"20171","03602891",43,5,"1",10,"E","170","D"
"20171","03602891",43,6,"1",57,"E","180","D"
"20171","03602891",43,7,"1",13,"E","190","D"
"20171","03605811",39,0,"1",.,"H",,"A"
"20171","03605811",39,1,"1",21,"E","120","D"
"20171","03605811",39,2,"1",2,"E","140","D"
"20171","03605811",39,3,"1",154,"E","150","D"
"20171","03605811",39,4,"1",17,"E","160","D"
"20171","03605811",39,5,"1",5,"E","170","D"
"20171","03605811",39,6,"1",386,"E","180","D"
"20171","03605811",39,7,"1",15,"E","190","D"
"20171","03605971",19,0,"1",.,"H",,"A"
"20171","03605971",19,1,"1",23,"E","120","D"
"20171","03605971",19,2,"1",160,"E","130","D"
"20171","03605971",19,3,"1",4,"E","140","D"
"20171","03605971",19,4,"1",158,"E","150","D"
"20171","03605971",19,5,"1",2,"E","160","D"
"20171","03605971",19,6,"1",24,"E","170","D"
"20171","03605971",19,7,"1",23,"E","190","D"
"20171","03605971",19,8,"1",31,"E","200","D"
"20171","03605971",19,9,"1",34,"E","210","D"
"20171","03605971",19,10,"1",41,"E","220","D"
"20171","03607941",56,0,"1",.,"H",,"A"
"20171","03607941",56,1,"1",39,"E","100","D"
"20171","03607941",56,2,"1",9,"E","110","D"
"20171","03607941",56,3,"1",13,"E","120","D"
"20171","03607941",56,4,"1",2,"E","140","D"
"20171","03607941",56,5,"1",110,"E","150","D"
"20171","03607941",56,6,"1",24,"E","160","D"
"20171","03607941",56,7,"1",13,"E","170","D"
"20171","03607941",56,8,"1",73,"E","180","D"
"20171","03607941",56,9,"1",17,"E","190","D"
"20171","03608063",40,0,"1",.,"H",,"A"
"20171","03608063",40,1,"1",2,"E","120","D"
"20171","03608063",40,2,"1",21,"E","150","D"
"20171","03608063",40,3,"1",2,"E","160","D"
"20171","03608063",40,4,"1",3,"E","170","D"
"20171","03608063",40,5,"1",35,"E","180","D"
"20171","03608063",40,6,"1",2,"E","190","D"
"20171","03608511",24,0,"1",.,"H",,"A"
"20171","03608511",24,1,"1",25,"E","100","D"
"20171","03608511",24,2,"1",8,"E","110","D"
"20171","03608511",24,3,"1",15,"E","120","D"
"20171","03608511",24,4,"1",2,"E","140","D"
"20171","03608511",24,5,"1",107,"E","150","D"
"20171","03608511",24,6,"1",12,"E","160","D"
"20171","03608511",24,7,"1",3,"E","170","D"
